ref_area,indicator,source,time,obs_value
GAB,SDG_A821_NOC_RT,XA:1937,2011,3.32
GAB,SDG_A821_NOC_RT,XA:1937,2010,3.99
GAB,SDG_A821_NOC_RT,XA:1937,2009,-2.59
GAB,SDG_A821_NOC_RT,XA:1937,2008,-5.56
GAB,SDG_A821_NOC_RT,XA:1937,2007,3.14
GAB,SDG_A821_NOC_RT,XA:1937,2006,-4.99
GAB,SDG_A821_NOC_RT,XA:1937,2005,-0.77
GAB,SDG_A821_NOC_RT,XA:1937,2004,-2.51
GAB,SDG_A821_NOC_RT,XA:1937,2003,-1.01
GAB,SDG_A821_NOC_RT,XA:1937,2002,-3.25
GAB,SDG_A821_NOC_RT,XA:1937,2001,-1.04
GAB,SDG_A821_NOC_RT,XA:1937,2000,-4.96
GBR,SDG_A821_NOC_RT,XA:2056,2022,1.39
GBR,SDG_A821_NOC_RT,XA:2056,2021,8.4
GBR,SDG_A821_NOC_RT,XA:2056,2020,-8.46
GBR,SDG_A821_NOC_RT,XA:2056,2019,0.62
GBR,SDG_A821_NOC_RT,XA:2056,2018,0.51
GBR,SDG_A821_NOC_RT,XA:2056,2017,1.12
GBR,SDG_A821_NOC_RT,XA:2056,2016,0.86
GBR,SDG_A821_NOC_RT,XA:2056,2015,0.99
GBR,SDG_A821_NOC_RT,XA:2056,2014,0.63
GBR,SDG_A821_NOC_RT,XA:2056,2013,0.52
GBR,SDG_A821_NOC_RT,XA:2056,2012,0.24
GBR,SDG_A821_NOC_RT,XA:2056,2011,0.92
GBR,SDG_A821_NOC_RT,XA:2056,2010,1.88
GBR,SDG_A821_NOC_RT,XA:2056,2009,-2.79
GBR,SDG_A821_NOC_RT,XA:2056,2008,-1.11
GBR,SDG_A821_NOC_RT,XA:2056,2007,1.52
GBR,SDG_A821_NOC_RT,XA:2056,2006,1.61
GBR,SDG_A821_NOC_RT,XA:2056,2005,1.24
GBR,SDG_A821_NOC_RT,XA:2056,2004,1.28
GBR,SDG_A821_NOC_RT,XA:2056,2003,1.88
GBR,SDG_A821_NOC_RT,XA:2056,2002,1.38
GBR,SDG_A821_NOC_RT,XA:2056,2001,1.09
GBR,SDG_A821_NOC_RT,XA:2056,2000,2.18
GEO,SDG_A821_NOC_RT,XA:2060,2022,8.57
GEO,SDG_A821_NOC_RT,XA:2060,2021,10.73
GEO,SDG_A821_NOC_RT,XA:2060,2020,-6.93
GEO,SDG_A821_NOC_RT,XA:2060,2019,5.71
GEO,SDG_A821_NOC_RT,XA:2060,2018,7.43
GEO,SDG_A821_NOC_RT,XA:2060,2017,5.44
GEO,SDG_A821_NOC_RT,XA:2060,2016,4.06
GEO,SDG_A821_NOC_RT,XA:2060,2015,0.83
GEO,SDG_A821_NOC_RT,XA:2060,2014,1.7
GEO,SDG_A821_NOC_RT,XA:2060,2013,4.53
GEO,SDG_A821_NOC_RT,XA:2060,2012,4.8
GEO,SDG_A821_NOC_RT,XA:2060,2011,5.85
GEO,SDG_A821_NOC_RT,XA:2060,2010,4.56
GEO,SDG_A821_NOC_RT,XA:2060,2009,-1.43
GEO,SDG_A821_NOC_RT,XA:2060,2008,8.16
GEO,SDG_A821_NOC_RT,XA:2060,2007,10.36
GEO,SDG_A821_NOC_RT,XA:2060,2006,12.27
GEO,SDG_A821_NOC_RT,XA:2060,2005,12.23
GEO,SDG_A821_NOC_RT,XA:2060,2004,9.14
GEO,SDG_A821_NOC_RT,XA:2060,2003,8.23
GEO,SDG_A821_NOC_RT,XA:2060,2002,10.65
GEO,SDG_A821_NOC_RT,XA:2060,2001,4.07
GEO,SDG_A821_NOC_RT,XA:2060,2000,3.77
GHA,SDG_A821_NOC_RT,XA:2064,2022,0.75
GHA,SDG_A821_NOC_RT,XA:2064,2021,2.49
GHA,SDG_A821_NOC_RT,XA:2064,2020,-0.76
GHA,SDG_A821_NOC_RT,XA:2064,2019,3.99
GHA,SDG_A821_NOC_RT,XA:2064,2018,3.66
GHA,SDG_A821_NOC_RT,XA:2064,2017,3.49
GHA,SDG_A821_NOC_RT,XA:2064,2016,-1.05
GHA,SDG_A821_NOC_RT,XA:2064,2015,2.57
GHA,SDG_A821_NOC_RT,XA:2064,2014,3.28
GHA,SDG_A821_NOC_RT,XA:2064,2013,4.07
GHA,SDG_A821_NOC_RT,XA:2064,2012,6.04
GHA,SDG_A821_NOC_RT,XA:2064,2011,10.43
GHA,SDG_A821_NOC_RT,XA:2064,2010,5.77
GHA,SDG_A821_NOC_RT,XA:2064,2009,2.72
GHA,SDG_A821_NOC_RT,XA:2064,2008,6.61
GHA,SDG_A821_NOC_RT,XA:2064,2007,1.95
GHA,SDG_A821_NOC_RT,XA:2064,2006,2.6
GHA,SDG_A821_NOC_RT,XA:2064,2005,2.01
GHA,SDG_A821_NOC_RT,XA:2064,2004,1.59
GHA,SDG_A821_NOC_RT,XA:2064,2003,1.05
GHA,SDG_A821_NOC_RT,XA:2064,2002,0.25
GHA,SDG_A821_NOC_RT,XA:2064,2001,-0.16
GHA,SDG_A821_NOC_RT,XA:2064,2000,1.16
GIN,SDG_A821_NOC_RT,XA:2068,2022,1.37
GIN,SDG_A821_NOC_RT,XA:2068,2021,0.85
GIN,SDG_A821_NOC_RT,XA:2068,2020,3.82
GIN,SDG_A821_NOC_RT,XA:2068,2019,3.91
GIN,SDG_A821_NOC_RT,XA:2068,2018,4.74
GIN,SDG_A821_NOC_RT,XA:2068,2017,8.51
GIN,SDG_A821_NOC_RT,XA:2068,2016,8.79
GIN,SDG_A821_NOC_RT,XA:2068,2015,2.07
GIN,SDG_A821_NOC_RT,XA:2068,2014,2.01
GIN,SDG_A821_NOC_RT,XA:2068,2013,2.3
GIN,SDG_A821_NOC_RT,XA:2068,2012,4.13
GIN,SDG_A821_NOC_RT,XA:2068,2011,3.81
GIN,SDG_A821_NOC_RT,XA:2068,2010,2.95
GIN,SDG_A821_NOC_RT,XA:2068,2009,-2.68
GIN,SDG_A821_NOC_RT,XA:2068,2008,2.44
GIN,SDG_A821_NOC_RT,XA:2068,2007,5.08
GIN,SDG_A821_NOC_RT,XA:2068,2006,0.1
GIN,SDG_A821_NOC_RT,XA:2068,2005,1.99
GIN,SDG_A821_NOC_RT,XA:2068,2004,1.07
GIN,SDG_A821_NOC_RT,XA:2068,2003,-0.06
GIN,SDG_A821_NOC_RT,XA:2068,2002,3.86
GIN,SDG_A821_NOC_RT,XA:2068,2001,2.91
GIN,SDG_A821_NOC_RT,XA:2068,2000,0.92
GMB,SDG_A821_NOC_RT,XA:2075,2022,0.45
GMB,SDG_A821_NOC_RT,XA:2075,2021,-0.21
GMB,SDG_A821_NOC_RT,XA:2075,2020,-0.74
GMB,SDG_A821_NOC_RT,XA:2075,2019,3.02
GMB,SDG_A821_NOC_RT,XA:2075,2018,2.38
GMB,SDG_A821_NOC_RT,XA:2075,2017,0.06
GMB,SDG_A821_NOC_RT,XA:2075,2016,-2.64
GMB,SDG_A821_NOC_RT,XA:2075,2015,-0.77
GMB,SDG_A821_NOC_RT,XA:2075,2014,-5.86
GMB,SDG_A821_NOC_RT,XA:2075,2013,-1.81
GMB,SDG_A821_NOC_RT,XA:2075,2012,1.62
GMB,SDG_A821_NOC_RT,XA:2075,2011,-10.7
GMB,SDG_A821_NOC_RT,XA:2075,2010,2.65
GMB,SDG_A821_NOC_RT,XA:2075,2009,3.34
GMB,SDG_A821_NOC_RT,XA:2075,2008,2.89
GMB,SDG_A821_NOC_RT,XA:2075,2007,-0.18
GMB,SDG_A821_NOC_RT,XA:2075,2006,-3.55
GMB,SDG_A821_NOC_RT,XA:2075,2005,-4.98
GMB,SDG_A821_NOC_RT,XA:2075,2004,4.02
GMB,SDG_A821_NOC_RT,XA:2075,2003,3.54
GMB,SDG_A821_NOC_RT,XA:2075,2002,-6.01
GMB,SDG_A821_NOC_RT,XA:2075,2001,2.6
GMB,SDG_A821_NOC_RT,XA:2075,2000,2.35
GNB,SDG_A821_NOC_RT,XA:1885,2022,0.01
GNB,SDG_A821_NOC_RT,XA:1885,2021,1.83
GNB,SDG_A821_NOC_RT,XA:1885,2020,-0.09
GNB,SDG_A821_NOC_RT,XA:1885,2019,1.47
GNB,SDG_A821_NOC_RT,XA:1885,2018,-1.61
GNB,SDG_A821_NOC_RT,XA:1885,2017,2.88
GNB,SDG_A821_NOC_RT,XA:1885,2016,3.21
GNB,SDG_A821_NOC_RT,XA:1885,2015,3.1
GNB,SDG_A821_NOC_RT,XA:1885,2014,-1.88
GNB,SDG_A821_NOC_RT,XA:1885,2013,0.29
GNB,SDG_A821_NOC_RT,XA:1885,2012,-4.42
GNB,SDG_A821_NOC_RT,XA:1885,2011,5.07
GNB,SDG_A821_NOC_RT,XA:1885,2010,1.83
GNB,SDG_A821_NOC_RT,XA:1885,2009,0.71
GNB,SDG_A821_NOC_RT,XA:1885,2008,0.62
GNB,SDG_A821_NOC_RT,XA:1885,2007,0.75
GNB,SDG_A821_NOC_RT,XA:1885,2006,-0.09
GNB,SDG_A821_NOC_RT,XA:1885,2005,1.85
GNB,SDG_A821_NOC_RT,XA:1885,2004,0.33
GNB,SDG_A821_NOC_RT,XA:1885,2003,-1.83
GNB,SDG_A821_NOC_RT,XA:1885,2002,-3.34
GNB,SDG_A821_NOC_RT,XA:1885,2001,-0.23
GNB,SDG_A821_NOC_RT,XA:1885,2000,2.97
GNQ,SDG_A821_NOC_RT,XA:2083,2022,1.26
GNQ,SDG_A821_NOC_RT,XA:2083,2021,-6.43
GNQ,SDG_A821_NOC_RT,XA:2083,2020,-3.08
GNQ,SDG_A821_NOC_RT,XA:2083,2019,-8.48
GNQ,SDG_A821_NOC_RT,XA:2083,2018,-9.34
GNQ,SDG_A821_NOC_RT,XA:2083,2017,-8.76
GNQ,SDG_A821_NOC_RT,XA:2083,2016,-12.01
GNQ,SDG_A821_NOC_RT,XA:2083,2015,-12.34
GNQ,SDG_A821_NOC_RT,XA:2083,2014,-3.44
GNQ,SDG_A821_NOC_RT,XA:2083,2013,-8.07
GNQ,SDG_A821_NOC_RT,XA:2083,2012,3.7
GNQ,SDG_A821_NOC_RT,XA:2083,2011,1.72
GNQ,SDG_A821_NOC_RT,XA:2083,2010,-12.8
GNQ,SDG_A821_NOC_RT,XA:2083,2009,-3.4
GNQ,SDG_A821_NOC_RT,XA:2083,2008,11.91
GNQ,SDG_A821_NOC_RT,XA:2083,2007,9.36
GNQ,SDG_A821_NOC_RT,XA:2083,2006,1.99
GNQ,SDG_A821_NOC_RT,XA:2083,2005,10.41
GNQ,SDG_A821_NOC_RT,XA:2083,2004,30.44
GNQ,SDG_A821_NOC_RT,XA:2083,2003,7.95
GNQ,SDG_A821_NOC_RT,XA:2083,2002,13.44
GNQ,SDG_A821_NOC_RT,XA:2083,2001,55.57
GNQ,SDG_A821_NOC_RT,XA:2083,2000,13.05
GRC,SDG_A821_NOC_RT,XA:1854,2022,-0.04
GRC,SDG_A821_NOC_RT,XA:1854,2021,7.28
GRC,SDG_A821_NOC_RT,XA:1854,2020,-7.99
GRC,SDG_A821_NOC_RT,XA:1854,2019,-0.35
GRC,SDG_A821_NOC_RT,XA:1854,2018,-0.2
GRC,SDG_A821_NOC_RT,XA:1854,2017,-0.77
GRC,SDG_A821_NOC_RT,XA:1854,2016,-1.86
GRC,SDG_A821_NOC_RT,XA:1854,2015,-1.96
GRC,SDG_A821_NOC_RT,XA:1854,2014,0.07
GRC,SDG_A821_NOC_RT,XA:1854,2013,2.53
GRC,SDG_A821_NOC_RT,XA:1854,2012,1.98
GRC,SDG_A821_NOC_RT,XA:1854,2011,-2.64
GRC,SDG_A821_NOC_RT,XA:1854,2010,-1.85
GRC,SDG_A821_NOC_RT,XA:1854,2009,-2.72
GRC,SDG_A821_NOC_RT,XA:1854,2008,-0.62
GRC,SDG_A821_NOC_RT,XA:1854,2007,3.23
GRC,SDG_A821_NOC_RT,XA:1854,2006,4.4
GRC,SDG_A821_NOC_RT,XA:1854,2005,0.55
GRC,SDG_A821_NOC_RT,XA:1854,2004,4.56
GRC,SDG_A821_NOC_RT,XA:1854,2003,4.09
GRC,SDG_A821_NOC_RT,XA:1854,2002,2.21
GRC,SDG_A821_NOC_RT,XA:1854,2001,4.33
GRC,SDG_A821_NOC_RT,XA:1854,2000,2.6
GTM,SDG_A821_NOC_RT,XA:1956,2022,-0.49
GTM,SDG_A821_NOC_RT,XA:1956,2021,3.73
GTM,SDG_A821_NOC_RT,XA:1956,2020,0.66
GTM,SDG_A821_NOC_RT,XA:1956,2019,3.68
GTM,SDG_A821_NOC_RT,XA:1956,2018,1.39
GTM,SDG_A821_NOC_RT,XA:1956,2017,-0.09
GTM,SDG_A821_NOC_RT,XA:1956,2016,-0.08
GTM,SDG_A821_NOC_RT,XA:1956,2015,1.35
GTM,SDG_A821_NOC_RT,XA:1956,2014,0.42
GTM,SDG_A821_NOC_RT,XA:1956,2013,9.25
GTM,SDG_A821_NOC_RT,XA:1956,2012,-6.03
GTM,SDG_A821_NOC_RT,XA:1956,2011,-0.84
GTM,SDG_A821_NOC_RT,XA:1956,2010,0.64
GTM,SDG_A821_NOC_RT,XA:1956,2009,-1.55
GTM,SDG_A821_NOC_RT,XA:1956,2008,1.17
GTM,SDG_A821_NOC_RT,XA:1956,2007,3.99
GTM,SDG_A821_NOC_RT,XA:1956,2006,3.02
GTM,SDG_A821_NOC_RT,XA:1956,2005,1.03
GTM,SDG_A821_NOC_RT,XA:1956,2004,0.22
GTM,SDG_A821_NOC_RT,XA:1956,2003,-0.34
GTM,SDG_A821_NOC_RT,XA:1956,2002,0.83
GTM,SDG_A821_NOC_RT,XA:1956,2001,-0.33
GTM,SDG_A821_NOC_RT,XA:1956,2000,0.75
GUM,SDG_A821_NOC_RT,XA:1960,2022,-2.04
GUM,SDG_A821_NOC_RT,XA:1960,2021,-1.33
GUM,SDG_A821_NOC_RT,XA:1960,2020,-7.03
GUM,SDG_A821_NOC_RT,XA:1960,2019,2.36
GUM,SDG_A821_NOC_RT,XA:1960,2018,-0.71
GUM,SDG_A821_NOC_RT,XA:1960,2017,0.76
GUM,SDG_A821_NOC_RT,XA:1960,2016,-1.62
GUM,SDG_A821_NOC_RT,XA:1960,2015,-0.23
GUM,SDG_A821_NOC_RT,XA:1960,2014,-2.88
GUM,SDG_A821_NOC_RT,XA:1960,2013,0.44
GUM,SDG_A821_NOC_RT,XA:1960,2012,0.35
GUM,SDG_A821_NOC_RT,XA:1960,2011,3.38
GUM,SDG_A821_NOC_RT,XA:1960,2010,0.95
GUM,SDG_A821_NOC_RT,XA:1960,2009,-2.7
GUM,SDG_A821_NOC_RT,XA:1960,2008,-1.57
GUM,SDG_A821_NOC_RT,XA:1960,2007,9.51
GUM,SDG_A821_NOC_RT,XA:1960,2006,-6.43
GUM,SDG_A821_NOC_RT,XA:1960,2005,3.05
GUM,SDG_A821_NOC_RT,XA:1960,2004,3.92
GUM,SDG_A821_NOC_RT,XA:1960,2003,-1.11
GUM,SDG_A821_NOC_RT,XA:1960,2002,4.4
GUM,SDG_A821_NOC_RT,XA:1960,2001,2.19
GUM,SDG_A821_NOC_RT,XA:1960,2000,6.89
GUY,SDG_A821_NOC_RT,XA:1839,2022,51.91
GUY,SDG_A821_NOC_RT,XA:1839,2021,20.39
GUY,SDG_A821_NOC_RT,XA:1839,2020,48.89
GUY,SDG_A821_NOC_RT,XA:1839,2019,10.82
GUY,SDG_A821_NOC_RT,XA:1839,2018,1.2
GUY,SDG_A821_NOC_RT,XA:1839,2017,3.59
GUY,SDG_A821_NOC_RT,XA:1839,2016,3.54
GUY,SDG_A821_NOC_RT,XA:1839,2015,0.47
GUY,SDG_A821_NOC_RT,XA:1839,2014,1.46
GUY,SDG_A821_NOC_RT,XA:1839,2013,3.2
GUY,SDG_A821_NOC_RT,XA:1839,2012,5.13
GUY,SDG_A821_NOC_RT,XA:1839,2011,5.45
GUY,SDG_A821_NOC_RT,XA:1839,2010,3.82
GUY,SDG_A821_NOC_RT,XA:1839,2009,3.8
GUY,SDG_A821_NOC_RT,XA:1839,2008,1.6
GUY,SDG_A821_NOC_RT,XA:1839,2007,7
GUY,SDG_A821_NOC_RT,XA:1839,2006,4.34
GUY,SDG_A821_NOC_RT,XA:1839,2005,-2.52
GUY,SDG_A821_NOC_RT,XA:1839,2004,0.97
GUY,SDG_A821_NOC_RT,XA:1839,2003,-0.94
GUY,SDG_A821_NOC_RT,XA:1839,2002,1.57
GUY,SDG_A821_NOC_RT,XA:1839,2001,2.68
GUY,SDG_A821_NOC_RT,XA:1839,2000,-0.8
HKG,SDG_A821_NOC_RT,XA:1964,2022,-0.47
HKG,SDG_A821_NOC_RT,XA:1964,2021,5.95
HKG,SDG_A821_NOC_RT,XA:1964,2020,-2.06
HKG,SDG_A821_NOC_RT,XA:1964,2019,-0.63
HKG,SDG_A821_NOC_RT,XA:1964,2018,2.28
HKG,SDG_A821_NOC_RT,XA:1964,2017,3.38
HKG,SDG_A821_NOC_RT,XA:1964,2016,1.99
HKG,SDG_A821_NOC_RT,XA:1964,2015,1.53
HKG,SDG_A821_NOC_RT,XA:1964,2014,2.12
HKG,SDG_A821_NOC_RT,XA:1964,2013,1.08
HKG,SDG_A821_NOC_RT,XA:1964,2012,-0.16
HKG,SDG_A821_NOC_RT,XA:1964,2011,1.94
HKG,SDG_A821_NOC_RT,XA:1964,2010,6.71
HKG,SDG_A821_NOC_RT,XA:1964,2009,-1.6
HKG,SDG_A821_NOC_RT,XA:1964,2008,1.07
HKG,SDG_A821_NOC_RT,XA:1964,2007,4.52
HKG,SDG_A821_NOC_RT,XA:1964,2006,4.56
HKG,SDG_A821_NOC_RT,XA:1964,2005,5.45
HKG,SDG_A821_NOC_RT,XA:1964,2004,6.36
HKG,SDG_A821_NOC_RT,XA:1964,2003,3.37
HKG,SDG_A821_NOC_RT,XA:1964,2002,2.18
HKG,SDG_A821_NOC_RT,XA:1964,2001,-2.07
HKG,SDG_A821_NOC_RT,XA:1964,2000,5.28
HND,SDG_A821_NOC_RT,XA:1893,2022,-1.61
HND,SDG_A821_NOC_RT,XA:1893,2021,3.73
HND,SDG_A821_NOC_RT,XA:1893,2020,0.67
HND,SDG_A821_NOC_RT,XA:1893,2019,3.34
HND,SDG_A821_NOC_RT,XA:1893,2018,-2.39
HND,SDG_A821_NOC_RT,XA:1893,2017,-0.91
HND,SDG_A821_NOC_RT,XA:1893,2016,2.85
HND,SDG_A821_NOC_RT,XA:1893,2015,-0.05
HND,SDG_A821_NOC_RT,XA:1893,2014,-0.77
HND,SDG_A821_NOC_RT,XA:1893,2013,-5.14
HND,SDG_A821_NOC_RT,XA:1893,2012,2.55
HND,SDG_A821_NOC_RT,XA:1893,2011,4.75
HND,SDG_A821_NOC_RT,XA:1893,2010,-0.39
HND,SDG_A821_NOC_RT,XA:1893,2009,-7.26
HND,SDG_A821_NOC_RT,XA:1893,2008,-0.15
HND,SDG_A821_NOC_RT,XA:1893,2007,4
HND,SDG_A821_NOC_RT,XA:1893,2006,4.81
HND,SDG_A821_NOC_RT,XA:1893,2005,2.39
HND,SDG_A821_NOC_RT,XA:1893,2004,4.48
HND,SDG_A821_NOC_RT,XA:1893,2003,3.42
HND,SDG_A821_NOC_RT,XA:1893,2002,1.25
HND,SDG_A821_NOC_RT,XA:1893,2001,0.34
HND,SDG_A821_NOC_RT,XA:1893,2000,6.17
HRV,SDG_A821_NOC_RT,XA:2115,2022,4.86
HRV,SDG_A821_NOC_RT,XA:2115,2021,9.67
HRV,SDG_A821_NOC_RT,XA:2115,2020,-6.39
HRV,SDG_A821_NOC_RT,XA:2115,2019,2.39
HRV,SDG_A821_NOC_RT,XA:2115,2018,1.34
HRV,SDG_A821_NOC_RT,XA:2115,2017,1.33
HRV,SDG_A821_NOC_RT,XA:2115,2016,3.24
HRV,SDG_A821_NOC_RT,XA:2115,2015,0.99
HRV,SDG_A821_NOC_RT,XA:2115,2014,-2.81
HRV,SDG_A821_NOC_RT,XA:2115,2013,2.59
HRV,SDG_A821_NOC_RT,XA:2115,2012,1.48
HRV,SDG_A821_NOC_RT,XA:2115,2011,3.94
HRV,SDG_A821_NOC_RT,XA:2115,2010,2.66
HRV,SDG_A821_NOC_RT,XA:2115,2009,-6.46
HRV,SDG_A821_NOC_RT,XA:2115,2008,0.13
HRV,SDG_A821_NOC_RT,XA:2115,2007,-3.75
HRV,SDG_A821_NOC_RT,XA:2115,2006,4.15
HRV,SDG_A821_NOC_RT,XA:2115,2005,6.29
HRV,SDG_A821_NOC_RT,XA:2115,2004,2.2
HRV,SDG_A821_NOC_RT,XA:2115,2003,6.14
HRV,SDG_A821_NOC_RT,XA:2115,2002,6.09
HRV,SDG_A821_NOC_RT,XA:2115,2001,4.49
HRV,SDG_A821_NOC_RT,XA:2115,2000,8.15
HTI,SDG_A821_NOC_RT,XA:1858,2022,-3.34
HTI,SDG_A821_NOC_RT,XA:1858,2021,-3.62
HTI,SDG_A821_NOC_RT,XA:1858,2020,-2.62
HTI,SDG_A821_NOC_RT,XA:1858,2019,-3.21
HTI,SDG_A821_NOC_RT,XA:1858,2018,-0.22
HTI,SDG_A821_NOC_RT,XA:1858,2017,0.48
HTI,SDG_A821_NOC_RT,XA:1858,2016,-0.2
HTI,SDG_A821_NOC_RT,XA:1858,2015,0.44
HTI,SDG_A821_NOC_RT,XA:1858,2014,-0.43
HTI,SDG_A821_NOC_RT,XA:1858,2013,1.92
HTI,SDG_A821_NOC_RT,XA:1858,2012,-2.06
HTI,SDG_A821_NOC_RT,XA:1858,2011,2.05
HTI,SDG_A821_NOC_RT,XA:1858,2010,-8.08
HTI,SDG_A821_NOC_RT,XA:1858,2009,2.19
HTI,SDG_A821_NOC_RT,XA:1858,2008,-0.83
HTI,SDG_A821_NOC_RT,XA:1858,2007,3.08
HTI,SDG_A821_NOC_RT,XA:1858,2006,0.21
HTI,SDG_A821_NOC_RT,XA:1858,2005,1.53
HTI,SDG_A821_NOC_RT,XA:1858,2004,-2.59
HTI,SDG_A821_NOC_RT,XA:1858,2003,1.96
HTI,SDG_A821_NOC_RT,XA:1858,2002,-0.41
HTI,SDG_A821_NOC_RT,XA:1858,2001,-1.75
HTI,SDG_A821_NOC_RT,XA:1858,2000,0.51
HUN,SDG_A821_NOC_RT,XA:1972,2022,1.49
HUN,SDG_A821_NOC_RT,XA:1972,2021,2.61
HUN,SDG_A821_NOC_RT,XA:1972,2020,-3.14
HUN,SDG_A821_NOC_RT,XA:1972,2019,3.64
HUN,SDG_A821_NOC_RT,XA:1972,2018,4.14
HUN,SDG_A821_NOC_RT,XA:1972,2017,2.43
HUN,SDG_A821_NOC_RT,XA:1972,2016,-1.03
HUN,SDG_A821_NOC_RT,XA:1972,2015,0.91
HUN,SDG_A821_NOC_RT,XA:1972,2014,-1.13
HUN,SDG_A821_NOC_RT,XA:1972,2013,0.08
HUN,SDG_A821_NOC_RT,XA:1972,2012,-2.58
HUN,SDG_A821_NOC_RT,XA:1972,2011,1.48
HUN,SDG_A821_NOC_RT,XA:1972,2010,1.57
HUN,SDG_A821_NOC_RT,XA:1972,2009,-4.07
HUN,SDG_A821_NOC_RT,XA:1972,2008,2.19
HUN,SDG_A821_NOC_RT,XA:1972,2007,0.57
HUN,SDG_A821_NOC_RT,XA:1972,2006,3.08
HUN,SDG_A821_NOC_RT,XA:1972,2005,4.11
HUN,SDG_A821_NOC_RT,XA:1972,2004,5.67
HUN,SDG_A821_NOC_RT,XA:1972,2003,2.57
HUN,SDG_A821_NOC_RT,XA:1972,2002,4.54
HUN,SDG_A821_NOC_RT,XA:1972,2001,3.98
HUN,SDG_A821_NOC_RT,XA:1972,2000,3.38
IDN,SDG_A821_NOC_RT,XA:1897,2022,2.83
IDN,SDG_A821_NOC_RT,XA:1897,2021,4.56
IDN,SDG_A821_NOC_RT,XA:1897,2020,-1.32
IDN,SDG_A821_NOC_RT,XA:1897,2019,1.95
IDN,SDG_A821_NOC_RT,XA:1897,2018,3.01
IDN,SDG_A821_NOC_RT,XA:1897,2017,2.55
IDN,SDG_A821_NOC_RT,XA:1897,2016,3.82
IDN,SDG_A821_NOC_RT,XA:1897,2015,3.99
IDN,SDG_A821_NOC_RT,XA:1897,2014,3.42
IDN,SDG_A821_NOC_RT,XA:1897,2013,4.88
IDN,SDG_A821_NOC_RT,XA:1897,2012,2.9
IDN,SDG_A821_NOC_RT,XA:1897,2011,3.54
IDN,SDG_A821_NOC_RT,XA:1897,2010,3.22
IDN,SDG_A821_NOC_RT,XA:1897,2009,2.31
IDN,SDG_A821_NOC_RT,XA:1897,2008,3.19
IDN,SDG_A821_NOC_RT,XA:1897,2007,2
IDN,SDG_A821_NOC_RT,XA:1897,2006,3.64
IDN,SDG_A821_NOC_RT,XA:1897,2005,6.74
IDN,SDG_A821_NOC_RT,XA:1897,2004,3.94
IDN,SDG_A821_NOC_RT,XA:1897,2003,3.44
IDN,SDG_A821_NOC_RT,XA:1897,2002,4.93
IDN,SDG_A821_NOC_RT,XA:1897,2001,2.6
IDN,SDG_A821_NOC_RT,XA:1897,2000,1.64
IND,SDG_A821_NOC_RT,XA:1976,2022,3.13
IND,SDG_A821_NOC_RT,XA:1976,2021,3.51
IND,SDG_A821_NOC_RT,XA:1976,2020,-1.96
IND,SDG_A821_NOC_RT,XA:1976,2019,-2.91
IND,SDG_A821_NOC_RT,XA:1976,2018,6.62
IND,SDG_A821_NOC_RT,XA:1976,2017,6.79
IND,SDG_A821_NOC_RT,XA:1976,2016,8.23
IND,SDG_A821_NOC_RT,XA:1976,2015,7.94
IND,SDG_A821_NOC_RT,XA:1976,2014,7.3
IND,SDG_A821_NOC_RT,XA:1976,2013,6.2
IND,SDG_A821_NOC_RT,XA:1976,2012,4.57
IND,SDG_A821_NOC_RT,XA:1976,2011,4.23
IND,SDG_A821_NOC_RT,XA:1976,2010,6.23
IND,SDG_A821_NOC_RT,XA:1976,2009,5.71
IND,SDG_A821_NOC_RT,XA:1976,2008,0.76
IND,SDG_A821_NOC_RT,XA:1976,2007,5.28
IND,SDG_A821_NOC_RT,XA:1976,2006,5.65
IND,SDG_A821_NOC_RT,XA:1976,2005,6.76
IND,SDG_A821_NOC_RT,XA:1976,2004,6.68
IND,SDG_A821_NOC_RT,XA:1976,2003,6.67
IND,SDG_A821_NOC_RT,XA:1976,2002,2.47
IND,SDG_A821_NOC_RT,XA:1976,2001,3.49
IND,SDG_A821_NOC_RT,XA:1976,2000,0.55
IRL,SDG_A821_NOC_RT,XA:1832,2022,2.1
IRL,SDG_A821_NOC_RT,XA:1832,2021,9.09
IRL,SDG_A821_NOC_RT,XA:1832,2020,7.59
IRL,SDG_A821_NOC_RT,XA:1832,2019,2.07
IRL,SDG_A821_NOC_RT,XA:1832,2018,5.87
IRL,SDG_A821_NOC_RT,XA:1832,2017,5.81
IRL,SDG_A821_NOC_RT,XA:1832,2016,-1.51
IRL,SDG_A821_NOC_RT,XA:1832,2015,21.01
IRL,SDG_A821_NOC_RT,XA:1832,2014,5.91
IRL,SDG_A821_NOC_RT,XA:1832,2013,-1.77
IRL,SDG_A821_NOC_RT,XA:1832,2012,0.32
IRL,SDG_A821_NOC_RT,XA:1832,2011,3.01
IRL,SDG_A821_NOC_RT,XA:1832,2010,6.4
IRL,SDG_A821_NOC_RT,XA:1832,2009,3.47
IRL,SDG_A821_NOC_RT,XA:1832,2008,-3.5
IRL,SDG_A821_NOC_RT,XA:1832,2007,1.62
IRL,SDG_A821_NOC_RT,XA:1832,2006,0.8
IRL,SDG_A821_NOC_RT,XA:1832,2005,-0.2
IRL,SDG_A821_NOC_RT,XA:1832,2004,4.2
IRL,SDG_A821_NOC_RT,XA:1832,2003,1.06
IRL,SDG_A821_NOC_RT,XA:1832,2002,4.09
