ref_area,indicator,source,sex,time,obs_value,obs_status,note_indicator,note_source
FJI,SDG_0861_SEX_RT,BA:1135,SEX_M,2005,8.96,B,I11:264,R1:3513
FJI,SDG_0861_SEX_RT,BA:1135,SEX_F,2005,32.85,B,I11:264,R1:3513
FLK,SDG_0861_SEX_RT,AA:1140,SEX_T,2012,3.25,,,S5:41_T3:2479
FLK,SDG_0861_SEX_RT,AA:1140,SEX_M,2012,2.55,,,S5:41_T3:2479
FLK,SDG_0861_SEX_RT,AA:1140,SEX_F,2012,3.97,,,S5:41_T3:2479
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2022,11.56,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2022,12.82,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2022,10.25,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2021,11.49,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2021,12.56,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2021,10.38,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2020,12.7,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2020,13.21,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2020,12.18,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2019,12.62,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2019,13.17,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2019,12.06,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2018,13.08,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2018,14.13,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2018,12.01,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2017,13.43,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2017,14.3,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2017,12.52,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2016,13.94,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2016,14.34,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2016,13.53,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2015,13.97,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2015,14.79,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2015,13.13,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2014,13.5,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2014,14.12,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2014,12.86,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2013,13.43,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2013,13.65,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2013,13.22,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2012,12.84,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2012,13.26,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2012,12.42,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2011,12.41,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2011,12.02,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2011,12.82,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2010,12.88,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2010,12.7,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2010,13.05,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2009,14.34,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2009,14.8,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2009,13.87,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2008,10.87,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2008,10.59,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2008,11.14,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2007,11,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2007,10.34,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2007,11.66,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2006,11.78,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2006,10.69,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2006,12.88,,,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2005,11.35,B,I11:264,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2005,10.64,B,I11:264,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2005,12.06,B,I11:264,R1:3513
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2004,10.69,,,R1:2384_T3:2479
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2004,10.28,,,R1:2384_T3:2479
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2004,11.09,,,R1:2384_T3:2479
FRA,SDG_0861_SEX_RT,BA:148,SEX_T,2003,9.52,B,I11:264,R1:2384_T3:2479
FRA,SDG_0861_SEX_RT,BA:148,SEX_M,2003,8.7,B,I11:264,R1:2384_T3:2479
FRA,SDG_0861_SEX_RT,BA:148,SEX_F,2003,10.34,B,I11:264,R1:2384_T3:2479
FSM,SDG_0861_SEX_RT,BB:14055,SEX_T,2014,28.67,,,R1:3513
FSM,SDG_0861_SEX_RT,BB:14055,SEX_M,2014,23.78,,,R1:3513
FSM,SDG_0861_SEX_RT,BB:14055,SEX_F,2014,33.61,,,R1:3513
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2019,10.52,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2019,10.48,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2019,10.57,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2018,10.45,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2018,9.71,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2018,11.22,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2017,10.31,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2017,10.22,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2017,10.4,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2016,10.89,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2016,10.3,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2016,11.49,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2015,11.05,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2015,9.75,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2015,12.4,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2014,11.86,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2014,10.68,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2014,13.08,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2013,13.24,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2013,12.15,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2013,14.35,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2012,13.88,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2012,12.82,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2012,14.95,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2011,14.24,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2011,13.14,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2011,15.36,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2010,13.62,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2010,12.12,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2010,15.14,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2009,13.22,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2009,11.93,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2009,14.53,,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2008,12.09,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2008,10.11,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2008,14.08,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2007,11.9,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2007,10.11,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2007,13.7,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2006,8.55,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2006,7.49,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2006,9.62,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2005,8.42,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2005,7.3,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2005,9.55,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2004,5.45,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2004,4.21,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2004,6.71,B,I11:264,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_T,2003,,U,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_M,2003,,U,,R1:2384_T3:2479
GBR,SDG_0861_SEX_RT,BA:2247,SEX_F,2003,,U,,R1:2384_T3:2479
GEO,SDG_0861_SEX_RT,BA:13950,SEX_T,2020,24.91,B,I11:264,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_M,2020,23.58,B,I11:264,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_F,2020,26.37,B,I11:264,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_T,2019,26,,,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_M,2019,23.33,,,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_F,2019,29.06,,,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_T,2018,26.85,,,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_M,2018,23.23,,,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_F,2018,30.99,,,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_T,2017,24.76,,,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_M,2017,21.23,,,R1:3513
GEO,SDG_0861_SEX_RT,BA:13950,SEX_F,2017,28.67,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_T,2016,26.82,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_M,2016,22.46,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_F,2016,31.69,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_T,2015,27.44,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_M,2015,21.94,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_F,2015,33.52,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_T,2014,28.77,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_M,2014,24.85,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_F,2014,32.96,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_T,2013,30.95,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_M,2013,25.91,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_F,2013,36,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_T,2012,32.56,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_M,2012,25.78,,,R1:3513
GEO,SDG_0861_SEX_RT,BX:180,SEX_F,2012,39.16,,,R1:3513
GHA,SDG_0861_SEX_RT,BA:1163,SEX_T,2015,25.56,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BA:1163,SEX_M,2015,18.51,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BA:1163,SEX_F,2015,31.33,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_T,2017,23,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_M,2017,20.76,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_F,2017,25.25,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_T,2013,14.13,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_M,2013,10.89,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_F,2013,17.1,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_T,2006,26.92,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_M,2006,22.55,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_F,2006,31.2,B,I11:264,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_T,1991,21.32,,,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_M,1991,17.55,,,R1:3513
GHA,SDG_0861_SEX_RT,BB:3078,SEX_F,1991,25.13,,,R1:3513
GHA,SDG_0861_SEX_RT,AA:1162,SEX_T,2010,20.25,,,R1:3513
GHA,SDG_0861_SEX_RT,AA:1162,SEX_M,2010,16.81,,,R1:3513
GHA,SDG_0861_SEX_RT,AA:1162,SEX_F,2010,23.55,,,R1:3513
GHA,SDG_0861_SEX_RT,AA:1162,SEX_T,2000,30.37,,,R1:3513
GHA,SDG_0861_SEX_RT,AA:1162,SEX_M,2000,27.48,,,R1:3513
GHA,SDG_0861_SEX_RT,AA:1162,SEX_F,2000,33.2,,,R1:3513
GIN,SDG_0861_SEX_RT,BA:15631,SEX_T,2019,34.3,,,R1:3513
GIN,SDG_0861_SEX_RT,BA:15631,SEX_M,2019,24.84,,,R1:3513
GIN,SDG_0861_SEX_RT,BA:15631,SEX_F,2019,41.49,,,R1:3513
GIN,SDG_0861_SEX_RT,BB:13365,SEX_T,2002,24.4,,,R1:3513
GIN,SDG_0861_SEX_RT,BB:13365,SEX_M,2002,17.3,,,R1:3513
GIN,SDG_0861_SEX_RT,BB:13365,SEX_F,2002,30.74,,,R1:3513
GMB,SDG_0861_SEX_RT,BA:7014,SEX_T,2023,39.85,,,R1:3513
GMB,SDG_0861_SEX_RT,BA:7014,SEX_M,2023,40.97,,,R1:3513
GMB,SDG_0861_SEX_RT,BA:7014,SEX_F,2023,38.84,,,R1:3513
GMB,SDG_0861_SEX_RT,BA:7014,SEX_T,2018,29.44,B,I11:264,R1:3513
GMB,SDG_0861_SEX_RT,BA:7014,SEX_M,2018,29.14,B,I11:264,R1:3513
GMB,SDG_0861_SEX_RT,BA:7014,SEX_F,2018,29.72,B,I11:264,R1:3513
GMB,SDG_0861_SEX_RT,BA:7014,SEX_T,2012,34,B,I11:264,R1:3513
GMB,SDG_0861_SEX_RT,BA:7014,SEX_M,2012,23.82,B,I11:264,R1:3513
GMB,SDG_0861_SEX_RT,BA:7014,SEX_F,2012,42.61,B,I11:264,R1:3513
GNB,SDG_0861_SEX_RT,BB:15952,SEX_T,2018,24.3,,,R1:3513
GNB,SDG_0861_SEX_RT,BB:15952,SEX_M,2018,18.3,,,R1:3513
GNB,SDG_0861_SEX_RT,BB:15952,SEX_F,2018,29.85,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2022,11.35,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2022,10.66,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2022,12.05,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2021,12.05,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2021,12.07,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2021,12.03,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2020,13.53,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2020,13.42,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2020,13.64,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2019,12.98,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2019,12.84,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2019,13.12,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2018,14.69,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2018,14.76,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2018,14.62,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2017,15.88,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2017,15.58,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2017,16.18,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2016,16.24,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2016,16.3,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2016,16.18,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2015,17.9,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2015,17.9,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2015,17.89,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2014,19.87,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2014,19.32,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2014,20.42,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2013,21.24,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2013,21.48,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2013,21.01,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2012,21.13,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2012,19.95,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2012,22.3,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2011,18.31,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2011,16.78,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2011,19.82,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2010,15.77,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2010,13.62,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2010,17.88,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2009,13.47,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2009,10.61,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2009,16.3,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2008,13.1,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2008,10.39,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2008,15.79,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2007,13.05,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2007,9.64,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2007,16.47,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2006,13.33,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2006,9.73,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2006,16.95,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2005,22.44,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2005,18.85,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2005,26.07,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2004,24.52,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2004,19.88,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2004,29.22,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2003,29.11,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2003,25.2,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2003,33.09,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2002,24,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2002,20.09,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2002,27.99,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2001,24.51,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2001,20.63,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2001,28.49,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,2000,24.96,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,2000,20.37,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,2000,29.68,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1999,26.19,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1999,20.62,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1999,31.9,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1998,26.35,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1998,20.23,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1998,32.64,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1997,18.07,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1997,12.22,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1997,23.38,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1996,18.71,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1996,11.79,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1996,24.89,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1995,18.19,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1995,11.17,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1995,24.6,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1994,18.32,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1994,11.45,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1994,24.51,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1993,21.25,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1993,13.98,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1993,27.98,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1992,18.14,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1992,11,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1992,24.71,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1991,21.19,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1991,12.99,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1991,28.77,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1990,19.42,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1990,10.89,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1990,27.14,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1989,20.22,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1989,10.94,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1989,28.53,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1988,21.4,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1988,10.78,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1988,30.63,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_T,1987,22.32,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_M,1987,10.78,,,R1:3513
GRC,SDG_0861_SEX_RT,BA:317,SEX_F,1987,32.42,,,R1:3513
GRD,SDG_0861_SEX_RT,BA:1193,SEX_T,2020,28.91,,,R1:3513
GRD,SDG_0861_SEX_RT,BA:1193,SEX_M,2020,29.91,,,R1:3513
GRD,SDG_0861_SEX_RT,BA:1193,SEX_F,2020,27.93,,,R1:3513
GRD,SDG_0861_SEX_RT,BA:1193,SEX_T,2019,23.93,,,R1:3513
GRD,SDG_0861_SEX_RT,BA:1193,SEX_M,2019,24.25,,,R1:3513
GRD,SDG_0861_SEX_RT,BA:1193,SEX_F,2019,23.61,,,R1:3513
GRD,SDG_0861_SEX_RT,BA:1193,SEX_T,2018,26.94,,,R1:3513
GRD,SDG_0861_SEX_RT,BA:1193,SEX_M,2018,19.83,,,R1:3513
