ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2017,7.14,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2017,7.123,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2017,14.453,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2017,5.563,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2017,11.706,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2017,24.101,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2017,9.223,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2016,8.922,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2016,18.272,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2016,6.919,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2016,7.044,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2016,14.463,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2016,5.411,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2016,11.427,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2016,23.628,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2016,8.909,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2015,8.572,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2015,17.323,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2015,6.624,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2015,6.693,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2015,13.214,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2015,5.178,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2015,11.076,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2015,23.282,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2015,8.516,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2014,8.799,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2014,18.266,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2014,6.651,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2014,6.964,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2014,14.524,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2014,5.186,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2014,11.262,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2014,23.651,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2014,8.586,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2013,9.246,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2013,18.77,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2013,7.043,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2013,7.271,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2013,14.429,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2013,5.559,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2013,11.891,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2013,24.972,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2013,9.002,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2012,9.959,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2012,20.147,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2012,7.527,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2012,7.781,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2012,15.718,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2012,5.812,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2012,12.87,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2012,26.518,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2012,9.779,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2011,10.288,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2011,21.255,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2011,7.675,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2011,8.087,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2011,16.878,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2011,5.92,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2011,13.284,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2011,27.627,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2011,10.028,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2010,11.153,B,,I11:264,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2010,22.681,B,,I11:264,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2010,8.426,B,,I11:264,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2010,8.823,B,,I11:264,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2010,18.208,B,,I11:264,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2010,6.551,B,,I11:264,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2010,14.343,B,,I11:264,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2010,29.085,B,,I11:264,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2010,10.966,B,,I11:264,R1:3513
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2009,12.066,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2009,23.546,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2009,9.214,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2009,9.367,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2009,18.443,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2009,7.084,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2009,15.839,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2009,30.851,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2009,12.173,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2008,11.273,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2008,22.806,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2008,8.49,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2008,8.872,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2008,18.114,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2008,6.646,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2008,14.767,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2008,29.607,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2008,11.175,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2007,11.204,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2007,22.196,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2007,8.468,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2007,8.739,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2007,17.806,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2007,6.492,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2007,14.812,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2007,28.568,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2007,11.367,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2000,20.52,,,,S3:20_S4:33_T2:81
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2000,16.94,,,,S3:20_S4:33_T2:81
COL,SDG_0852_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2000,24.47,,,,S3:20_S4:33_T2:81
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_YGE15,2005,11.062,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_Y15-24,2005,22.598,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_YGE25,2005,7.926,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_YGE15,2005,8.742,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_Y15-24,2005,17.816,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_YGE25,2005,6.296,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_YGE15,2005,14.464,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_Y15-24,2005,29.492,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_YGE25,2005,10.326,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_YGE15,2004,13.717,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_Y15-24,2004,26.304,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_YGE25,2004,10.125,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_YGE15,2004,10.708,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_Y15-24,2004,20.968,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_YGE25,2004,7.848,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_YGE15,2004,18.021,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_Y15-24,2004,33.604,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_YGE25,2004,13.423,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_YGE15,2003,13.221,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_Y15-24,2003,25.294,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_YGE25,2003,9.73,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_YGE15,2003,10.51,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_Y15-24,2003,20.163,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_YGE25,2003,7.791,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_YGE15,2003,17.068,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_Y15-24,2003,32.228,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_YGE25,2003,12.52,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_YGE15,2002,14.481,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_Y15-24,2002,26.951,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_YGE25,2002,10.745,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_YGE15,2002,11.971,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_Y15-24,2002,22.186,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_YGE25,2002,9.014,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_YGE15,2002,18.124,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_Y15-24,2002,33.438,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_YGE25,2002,13.305,,,,R1:3513
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_YGE15,2001,15.04,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_Y15-24,2001,27.589,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_T,AGE_YTHADULT_YGE25,2001,11.257,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_YGE15,2001,12.021,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_Y15-24,2001,22.453,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_M,AGE_YTHADULT_YGE25,2001,8.933,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_YGE15,2001,19.404,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_Y15-24,2001,34.762,,,,R1:2382
COL,SDG_0852_SEX_AGE_RT,BX:2226,SEX_F,AGE_YTHADULT_YGE25,2001,14.651,,,,R1:2382
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_T,AGE_YTHADULT_YGE15,2021,5.857,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_T,AGE_YTHADULT_Y15-24,2021,10.568,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_T,AGE_YTHADULT_YGE25,2021,5.136,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_M,AGE_YTHADULT_YGE15,2021,5.375,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_M,AGE_YTHADULT_Y15-24,2021,9.411,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_M,AGE_YTHADULT_YGE25,2021,4.74,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_F,AGE_YTHADULT_YGE15,2021,6.522,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_F,AGE_YTHADULT_Y15-24,2021,12.258,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_F,AGE_YTHADULT_YGE25,2021,5.677,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_T,AGE_YTHADULT_YGE15,2014,8.143,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_T,AGE_YTHADULT_Y15-24,2014,19.471,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_T,AGE_YTHADULT_YGE25,2014,6.882,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_M,AGE_YTHADULT_YGE15,2014,6.68,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_M,AGE_YTHADULT_Y15-24,2014,20.019,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_M,AGE_YTHADULT_YGE25,2014,5.339,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_F,AGE_YTHADULT_YGE15,2014,10.442,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_F,AGE_YTHADULT_Y15-24,2014,18.779,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BA:14125,SEX_F,AGE_YTHADULT_YGE25,2014,9.37,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BX:13363,SEX_T,AGE_YTHADULT_YGE15,2004,4.571,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BX:13363,SEX_T,AGE_YTHADULT_Y15-24,2004,9.999,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BX:13363,SEX_T,AGE_YTHADULT_YGE25,2004,3.735,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BX:13363,SEX_M,AGE_YTHADULT_YGE15,2004,4.356,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BX:13363,SEX_M,AGE_YTHADULT_Y15-24,2004,11.442,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BX:13363,SEX_M,AGE_YTHADULT_YGE25,2004,3.496,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BX:13363,SEX_F,AGE_YTHADULT_YGE15,2004,4.89,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BX:13363,SEX_F,AGE_YTHADULT_Y15-24,2004,8.649,,,,R1:3513
COM,SDG_0852_SEX_AGE_RT,BX:13363,SEX_F,AGE_YTHADULT_YGE25,2004,4.115,,,,R1:3513
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_YGE15,2019,11.29,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_Y15-24,2019,50.38,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_YGE25,2019,5.42,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_YGE15,2019,10.66,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_Y15-24,2019,41.37,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_YGE25,2019,5.4,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_YGE15,2019,12.07,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_Y15-24,2019,65.28,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_YGE25,2019,5.44,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_YGE15,2018,12.17,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_Y15-24,2018,27.77,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_YGE25,2018,9.52,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_YGE15,2018,12.66,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_Y15-24,2018,24.62,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_YGE25,2018,10.6,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_YGE15,2018,11.55,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_Y15-24,2018,31.86,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_YGE25,2018,8.15,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_YGE15,2017,12.24,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_Y15-24,2017,32.45,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_YGE25,2017,8.6,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_YGE15,2017,11.82,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_Y15-24,2017,29.52,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_YGE25,2017,8.51,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_YGE15,2017,12.76,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_Y15-24,2017,36.36,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_YGE25,2017,8.7,,,,S14:3359
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_YGE15,2015,31.313,B,,I11:264,R1:3513_T2:85
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_Y15-24,2015,61.574,B,,I11:264,R1:3513_T2:85
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_YGE25,2015,22.787,B,,I11:264,R1:3513_T2:85
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_YGE15,2015,31.002,B,,I11:264,R1:3513_T2:85
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_Y15-24,2015,58.512,B,,I11:264,R1:3513_T2:85
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_YGE25,2015,22.388,B,,I11:264,R1:3513_T2:85
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_YGE15,2015,31.635,B,,I11:264,R1:3513_T2:85
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_Y15-24,2015,65.345,B,,I11:264,R1:3513_T2:85
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_F,AGE_YTHADULT_YGE25,2015,23.18,B,,I11:264,R1:3513_T2:85
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_YGE15,2009,13.517,,,,R1:3513
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_Y15-24,2009,25.918,,,,R1:3513
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_T,AGE_YTHADULT_YGE25,2009,9.583,,,,R1:3513
CPV,SDG_0852_SEX_AGE_RT,BA:7395,SEX_M,AGE_YTHADULT_YGE15,2009,13.349,,,,R1:3513
